time / s,Au,Au(I)Cl2-,Au(II)Cl4^2-,Au(III)Cl4-,Au2Cl6^2-,Cl,Cl-,Cl2,Cl2-,Cl2O,Cl2O2,Cl2O3,Cl2O4,Cl3-,ClO,ClO-,ClO2,ClO2-,ClO3,ClO3-,ClOH-,H,H+,H2,H2O,H2O2,HCl,HClO,HClO2,HO2,HO2-,HO3,O,O-,O2,O2-,O3,O3-,O4,OH,OH-,eh-
2.2837956534291946e-07,1.9738347919213774e-13,1.3750656378391842e-11,0.0004874429528152124,0.009507473785122272,2.5416240572477773e-06,1.4544871944487293e-08,5.0666641862862866e-06,4.268396281329477e-16,4.058724367615541e-11,9.606065873532334e-89,2.723908489519812e-40,2.7475749130734122e-67,5.0051002020717525e-85,1.432102491010816e-19,1.4485840060176907e-21,5.729020435367808e-26,4.6816404169992e-48,8.452320308098199e-43,9.159026087377775e-66,4.103110400614211e-44,1.986014649159313e-09,3.4796076273404215e-05,0.01050069541424007,0.00026072917558106007,55.55892948373209,0.00023410921068931447,1.5712081899976632e-13,1.5293031198550937e-20,4.132912370263414e-43,4.334803879178337e-05,3.120939532471301e-09,2.256091547025715e-14,1.9395423649987495e-14,1.965772510327976e-09,0.0002263243159803582,1.6590530355312322e-07,2.420831663201163e-13,1.6732146346152944e-12,1.3800200586225339e-89,0.0005709033248234305,1.8078020980189008e-06,6.204975047239355e-06
2.3017767988132445e-07,2.0562771292168884e-13,1.4205024315566263e-11,0.0004913128881880397,0.009503478966212819,2.6040655942541515e-06,1.5046665565620695e-08,5.190985324177422e-06,4.611979549912591e-16,4.340532023892665e-11,1.475858838594906e-88,3.3462567128649277e-40,3.806423530873081e-67,7.110743353879995e-85,1.6526409443605551e-19,1.5979924284946552e-21,6.222281752003295e-26,5.824627262004065e-48,1.0476535454359593e-42,1.1685288149068652e-65,5.086227950218082e-44,2.04144959770455e-09,3.480425071937056e-05,0.010504688064398778,0.00026276578184003356,55.55892142965912,0.00023712507200611538,1.701636533162858e-13,1.6656400037054783e-20,5.130038083313504e-43,4.3519156365516876e-05,3.1448516852386593e-09,2.314606568079661e-14,1.9773910703044347e-14,1.971183130243963e-09,0.00022624835634579472,1.662735596610426e-07,2.458773799237599e-13,1.6766498477266567e-12,1.9791970946114106e-89,0.0005727352323368079,1.8070838396207392e-06,6.203631126531599e-06
2.3166224052227027e-07,2.126395382678341e-13,1.4588475535033048e-11,0.0004945057340086507,0.009500181520754325,2.656365217963799e-06,1.5470032294832303e-08,5.295110571116949e-06,4.913644840136358e-16,4.585780498621375e-11,2.0974009865617976e-88,3.960095116167632e-40,4.970323396097965e-67,9.478200221961778e-85,1.8582970077398917e-19,1.7316684364480824e-21,6.658139892351108e-26,6.964933156086191e-48,1.2489442524290225e-42,1.426329624738047e-65,6.063917312021244e-44,2.087961785055867e-09,3.481108737024682e-05,0.010507983709843849,0.00026444678138104005,55.55891478303637,0.00023962500526475793,1.816467078145983e-13,1.786225205083445e-20,6.122865153761893e-43,4.365885307865702e-05,3.1645840790721724e-09,2.3636144437626353e-14,2.0089708490238037e-14,1.975532035799267e-09,0.00022618712522636975,1.6657349094906182e-07,2.4901943746294354e-13,1.6794269205289984e-12,2.658613879771058e-89,0.0005742249602510847,1.806490764852188e-06,6.202525605795401e-06
2.3314680116321608e-07,2.1984099519623707e-13,1.4979551709614956e-11,0.0004976965405255202,0.00949688475555541,2.709344359847439e-06,1.5901696694679293e-08,5.4005856578320154e-06,5.232429553003841e-16,4.8429037579863265e-11,2.972995713629486e-88,4.680429638582445e-40,6.476871319640174e-67,1.2606105949378188e-84,2.0877422614054767e-19,1.8753445450949115e-21,7.121406933982479e-26,8.316930095014479e-48,1.486907366510082e-42,1.7382956810015314e-65,7.219792832004348e-44,2.135150701505392e-09,3.4818002456613435e-05,0.010511278666393066,0.00026612736323311726,55.55890813909095,0.0002421338497465474,1.9381178624227466e-13,1.9144977704219122e-20,7.297928617395624e-43,4.37971359792907e-05,3.1843072421979684e-09,2.4132545491974814e-14,2.040850478046112e-14,1.9798383932574444e-09,0.00022612722045819785,1.668697511385191e-07,2.521698027404804e-13,1.6821433868496806e-12,3.5631320131356935e-89,0.0005756943701573403,1.8058975675087865e-06,6.201423703396652e-06
2.3338686974911546e-07,2.2102361322645324e-13,1.504351550867108e-11,0.0004982123348115233,0.009496351698480737,2.7179757216097705e-06,1.5972286241191293e-08,5.4177693731622684e-06,5.285643337594386e-16,4.885630711998947e-11,3.1447431550990355e-88,4.808060831499798e-40,6.758887827709697e-67,1.3198326707962757e-84,2.1272491527358127e-19,1.8995617842265997e-21,7.198996979218938e-26,8.557871695139471e-48,1.5292466442687996e-42,1.7945353659174379e-65,7.425456656866325e-44,2.1428454241231584e-09,3.481912801038528e-05,0.010511811430173297,0.0002663990913837962,55.558907064947235,0.00024254038547375694,1.9584540208257087e-13,1.9359911380103515e-20,7.507136231750705e-43,4.381936598090461e-05,3.1874957988027296e-09,2.421341376550286e-14,2.0460339262595685e-14,1.980540129100235e-09,0.00022611765690168877,1.66917317437179e-07,2.52680012729253e-13,1.6825757175144776e-12,3.735107811288825e-89,0.0005759300955735441,1.8058016202528348e-06,6.201245851717053e-06
2.3362693833501484e-07,2.2221130580843266e-13,1.5107681659758015e-11,0.0004987280757261141,0.009495818658998382,2.7266249728150746e-06,1.6043095289227212e-08,5.4349886239614014e-06,5.339329700952485e-16,4.928682702741196e-11,3.326189294881697e-88,4.939006625882102e-40,7.052811866109185e-67,1.3817583780512655e-84,2.1674554762236718e-19,1.9240605375297902e-21,7.277349342289375e-26,8.805475823355023e-48,1.5727370312992512e-42,1.8525201939644166e-65,7.636713729527706e-44,2.1505579675622896e-09,3.482025559120544e-05,0.010512344176133498,0.0002666708086883045,55.55890599087283,0.00024294715107988632,1.978979112293717e-13,1.957698365931034e-20,7.722071279219526e-43,4.384155948041235e-05,3.1906841267624395e-09,2.429444795328543e-14,2.0512252254663685e-14,1.981235105291995e-09,0.00022610812761277195,1.6696478900106164e-07,2.5319043231381374e-13,1.6830071878365687e-12,3.915152972414584e-89,0.0005761652965547058,1.8057056761701172e-06,6.201068093434626e-06
2.338670069209142e-07,2.2340408919570937e-13,1.5172050576291603e-11,0.0004992437632630935,0.009495285637081213,2.7352921301287455e-06,1.6114124187913523e-08,5.452243443150597e-06,5.393492206676136e-16,4.9720617964726516e-11,3.517873121529893e-88,5.0733488185265624e-40,7.359132034675494e-67,1.4465079532971646e-84,2.208372756019249e-19,1.9488437044580717e-21,7.356470576582922e-26,9.059921786616186e-48,1.6174083811196935e-42,1.9123020775490158e-65,7.853709159620623e-44,2.15828835171524e-09,3.482138519573358e-05,0.010512876904300559,0.00026694251515721175,55.558904916867654,0.0002433541461277651,1.999694655303233e-13,1.9796213001917368e-20,7.942883427452753e-43,4.38637165428925e-05,3.19387222109546e-09,2.437564813512648e-14,2.0564243769663457e-14,1.981921870405323e-09,0.0002260986325336265,1.6701216600648934e-07,2.537010604224022e-13,1.6834380494439582e-12,4.103640098040047e-89,0.0005763999740565164,1.805609736840349e-06,6.200890428378718e-06
2.341070755068136e-07,2.2460197967619377e-13,1.5236622672053337e-11,0.0004997593974162221,0.009494752632702151,2.743977210210212e-06,1.618537328661511e-08,5.469533863652084e-06,5.448134440153513e-16,5.0157700698819076e-11,3.720357943313651e-88,5.2111710429228e-40,7.678354431772684e-67,1.5142062318826845e-84,2.250012689022251e-19,1.973914210220726e-21,7.43636728286537e-26,9.321390124180312e-48,1.6632912356073243e-42,1.973934319133595e-65,8.076591403448432e-44,2.1660365830513276e-09,3.482251682063111e-05,0.01051340961470084,0.0002672142108010707,55.55890384293161,0.00024376137018055748,2.0206021785288274e-13,2.001761800144855e-20,8.169725824602179e-43,4.388583723336446e-05,3.1970600696970875e-09,2.4457014390511166e-14,2.0616313820435422e-14,1.982604698508664e-09,0.00022608917160647538,1.670594486313873e-07,2.542118961492167e-13,1.6838677495424757e-12,4.3009550397796396e-89,0.0005766341290282242,1.8055137976366925e-06,6.2007128563859106e-06
2.3434714409271296e-07,2.2580499357220932e-13,1.530139836119016e-11,0.0005002749781792212,0.009494219645834169,2.752680229712936e-06,1.625684293439616e-08,5.486859918374354e-06,5.503260008687207e-16,5.059809610132576e-11,3.9342363791294403e-88,5.352558862476789e-40,8.011004745000691e-67,1.5849833331865699e-84,2.2923871492837223e-19,1.999275006065881e-21,7.51704610986064e-26,9.590064015085933e-48,1.7104168702448078e-42,2.0374717067741526e-65,8.305512471178274e-44,2.1738026699341665e-09,3.482365046256136e-05,0.01051394230736078,0.00026748589563041736,55.558902769064616,0.0002441688228017592,2.0417032209141275e-13,2.0241217385386157e-20,8.402755293866007e-43,4.390792161679128e-05,3.2002476688206127e-09,2.4538546798730772e-14,2.0668462419662233e-14,1.983286571488383e-09,0.00022607974477358454,1.671066370524149e-07,2.5472293855475835e-13,1.6842958841330171e-12,4.507498994381229e-89,0.0005768677624196037,1.8054178553475569e-06,6.200535377291548e-06
2.3482728126451172e-07,2.2822645709966035e-13,1.543156217829023e-11,0.0005013059795094861,0.009493153724523622,2.7701401535614446e-06,1.6400445270977643e-08,5.52161906201458e-06,5.6149757079781615e-16,5.1488909008169544e-11,4.398741334965141e-88,5.6463853164358045e-40,8.718817410658957e-67,1.7363285092306295e-84,2.379388204280595e-19,2.0508794260024408e-21,7.680777000666791e-26,1.014979303049539e-47,1.8085261532449656e-42,2.170490311759618e-65,8.782101312360698e-44,2.189388476564377e-09,3.48259237841847e-05,0.01051500763956631,0.00026802923288762263,55.558900621537376,0.0002449844120053363,2.0844920789886447e-13,2.0695075003158746e-20,8.888025760987995e-43,4.395198172203301e-05,3.2066221277301775e-09,2.4702110389270892e-14,2.0772995313299163e-14,1.9846451679741432e-09,0.0002260609931598977,1.6720073198280618e-07,2.5574563924924107e-13,1.6851477801539102e-12,4.949987472521743e-89,0.0005773334682701844,1.8052259641038113e-06,6.2001806971232765e-06
2.3530741843631047e-07,2.3066861108037124e-13,1.5562545348429103e-11,0.0005023367672028259,0.009492087872934426,2.7876720347766568e-06,1.6544933983303494e-08,5.556521137032993e-06,5.728668627170168e-16,5.239322587285327e-11,4.916840784450798e-88,5.955555486854499e-40,9.48723080673386e-67,1.9017077174765737e-84,2.46947475423437e-19,2.103681130000018e-21,7.847717454300189e-26,1.0740681050539161e-47,1.912002989542767e-42,2.311829733945453e-65,9.284772165841485e-44,2.2050458965426227e-09,3.4828205133951e-05,0.010516072901129762,0.00026857252701276797,55.55889847428518,0.0002458009102536075,2.1280737591238855e-13,2.1157938532259148e-20,9.400032871568094e-43,4.399589737711838e-05,3.212995610088163e-09,2.4866339535197795e-14,2.087784254872975e-14,1.985996461023898e-09,0.00022604237723160655,1.6729445219602517e-07,2.56769154290643e-13,1.68599387510611e-12,5.4347056976457e-89,0.0005777970992153058,1.8050340646610508e-06,6.199826386530145e-06
2.3578755560810922e-07,2.331315873125464e-13,1.569435119767597e-11,0.000503367341207612,0.009491022090852175,2.8052760063752386e-06,1.6690311853678542e-08,5.591566406219469e-06,5.8443684096325e-16,5.3311217409863385e-11,5.494532625599524e-88,6.2808274404344214e-40,1.0321244339672403e-66,2.082377246474613e-84,2.562748344027503e-19,2.1577046701172393e-21,8.017922377835521e-26,1.1364375884529198e-47,2.021126056666998e-42,2.461986173698787e-65,9.814879459640628e-44,2.220775055497889e-09,3.4830494485235877e-05,0.010517138092262925,0.0002691157780895556,55.55889632730727,0.0002466183140666589,2.172460941793366e-13,2.1629962630802996e-20,9.940174951319347e-43,4.403966909970752e-05,3.219368110459654e-09,2.5031234860387662e-14,2.098300422185316e-14,1.9873398823160757e-09,0.00022602389652838696,1.6738779908902242e-07,2.5779347548746605e-13,1.686834271664987e-12,5.965550079545552e-89,0.0005782586628502713,1.8048421578674964e-06,6.199472444171296e-06
2.3626769277990797e-07,2.356155181463022e-13,1.5826983057909388e-11,0.000504397701471587,0.009489956378063278,2.8229522012785634e-06,1.683658166077941e-08,5.626755132176055e-06,5.962105057750225e-16,5.4243056040283694e-11,6.138470387714867e-88,6.6229945999170185e-40,1.1226256168569492e-66,2.2797023491350317e-84,2.659313597980507e-19,2.212975032594588e-21,8.191447465104467e-26,1.2022607011293467e-47,2.1361877248715016e-42,2.621484016202706e-65,1.0373844184072972e-43,2.2365760765131393e-09,3.483279181144673e-05,0.010518203213176685,0.0002696589862014231,55.55889418060289,0.00024743661997014463,2.2176664765043336e-13,2.2111304176942757e-20,1.0509919581234059e-42,4.4083297406520856e-05,3.2257396209640732e-09,2.519679698374094e-14,2.1088480426063984e-14,1.988675703979241e-09,0.0002260055505906277,1.6748077405645577e-07,2.5881859469430063e-13,1.6876689738034116e-12,6.546765861851889e-89,0.0005787181667570797,1.8046502436481952e-06,6.199118868709563e-06
2.3722876640882626e-07,2.406510000434671e-13,1.609496243433597e-11,0.0005064594949163466,0.009487823385709545,2.858551519258047e-06,1.713205540296399e-08,5.697623181363404e-06,6.204016162922923e-16,5.61505862945086e-11,7.658249613277345e-88,7.362091851355485e-40,1.3275743321328325e-66,2.731025568276667e-84,2.862934837373516e-19,2.327456617261452e-21,8.548989542310671e-26,1.3451446457914928e-47,2.3856161068758552e-42,2.9711198364628894e-65,1.1585583523918004e-43,2.2684207979275277e-09,3.4837414139874695e-05,0.010520335018002097,0.0002707461779636961,55.558889884439274,0.00024907729015597,2.31066394026481e-13,2.3103423952832035e-20,1.1745681687180616e-42,4.4170197867953236e-05,3.23849026168935e-09,2.5530202458807013e-14,2.1300553680608448e-14,1.991327347825574e-09,0.00022596923119524556,1.6766576700967943e-07,2.6087290451807175e-13,1.6893227165643799e-12,7.881231702793079e-89,0.0005796317820442627,1.80426607364693e-06,6.1984122260671484e-06
2.3818984003774455e-07,2.457720465657606e-13,1.6366291584493448e-11,0.000508520431328703,0.00948569066844403,2.89444180761209e-06,1.743113615077261e-08,5.769069166390586e-06,6.45445894014262e-16,5.8115717304057355e-11,9.544824789887053e-88,8.179454259331784e-40,1.5686959107766607e-66,3.2689200615336793e-84,3.081090038361002e-19,2.447246318740399e-21,8.920525869668747e-26,1.5041869403125384e-47,2.66275820820248e-42,3.3653311589654034e-65,1.2931995910109022e-43,2.3005549177852205e-09,3.484206810220106e-05,0.010522466543996745,0.0002718331985764478,55.558885589362646,0.0002507215330808774,2.407099440672197e-13,2.413482337261367e-20,1.3119742689696492e-42,4.425652989973017e-05,3.2512368964970343e-09,2.5866286880644443e-14,2.1513888210857505e-14,1.993949548719221e-09,0.0002259334462514111,1.6784928647399642e-07,2.629303144178196e-13,1.6909539030887952e-12,9.479673214982281e-89,0.0005805372355442311,1.8038818754701736e-06,6.1977070374473545e-06
2.3915091366666284e-07,2.509797390445078e-13,1.6640997437475567e-11,0.0005105805102671929,0.00948355822458295,2.9306241289505224e-06,1.7733846053195746e-08,5.841095186507184e-06,6.713687204972656e-16,6.01398942889156e-11,1.1883368288009117e-87,9.082881673172694e-40,1.8521005983820498e-66,3.909302468291466e-84,3.3147377708047373e-19,2.5725607699208466e-21,9.306532269090782e-26,1.6811125886666744e-47,2.970521035523758e-42,3.809505433625214e-65,1.4427210397616305e-43,2.3329794139340805e-09,3.484675348635915e-05,0.010524597792823047,0.00027292004869939744,55.55888129536705,0.00025236932108670145,2.5070822761728133e-13,2.5206842825227397e-20,1.4646718466040713e-42,4.434229761155867e-05,3.2639795005262775e-09,2.6205055038649603e-14,2.1728484676527498e-14,1.9965424117827537e-09,0.00022589819209938827,1.6803134352485788e-07,2.6499075997085216e-13,1.6925627540006412e-12,1.1392227553386887e-88,0.000581434587605843,1.8034976507967564e-06,6.197003292223857e-06
2.401119872955811e-07,2.562751680212868e-13,1.6919107017653895e-11,0.0005126397312801254,0.009481426052455902,2.967099544306032e-06,1.804020719520992e-08,5.913703337818317e-06,6.981961011117642e-16,6.222459181618026e-11,1.4778726521193965e-87,1.0080923603303507e-39,2.1849161929582102e-66,4.6709807553853265e-84,3.5648961968930596e-19,2.703624400618503e-21,9.707498413915586e-26,1.8778250026451823e-47,3.3121057694684594e-42,4.309662473290798e-65,1.6086785943252324e-43,2.3656952596531874e-09,3.4851470080865966e-05,0.01052672876613005,0.0002740067289879258,55.55887700244656,0.00025402062661328284,2.610724708628831e-13,2.6320861788373545e-20,1.6342715804444646e-42,4.442750509695613e-05,3.276718046269665e-09,2.6546511642592113e-14,2.1944343696377935e-14,1.9991061495313874e-09,0.00022586346509195036,1.682119491873464e-07,2.6705417717024833e-13,1.694149472200917e-12,1.3678396567856266e-88,0.0005823238983591368,1.8031134011839486e-06,6.1963009798174695e-06
2.4148517558319155e-07,2.639957295469661e-13,1.7322431567045263e-11,0.0005155804701888292,0.009478380059187693,3.0197265185361366e-06,1.8484317098364193e-08,6.018460573033463e-06,7.381496884762049e-16,6.531122054658694e-11,2.014281443048698e-87,1.168981168380599e-39,2.762886832012673e-66,6.014458620894464e-84,3.9531260925089665e-19,2.9013267458676847e-21,1.0307359914522117e-25,2.1974154415975083e-47,3.865890822793859e-42,5.134881180504245e-65,1.8777408545987938e-43,2.41294732902466e-09,3.4858262918377625e-05,0.010529773039906038,0.00027555909149528073,55.558870870547445,0.0002563860717234389,2.76538867119099e-13,2.7988275058584843e-20,1.9094697086985404e-42,4.454828611746815e-05,3.2949118663761945e-09,2.703906109535161e-14,2.225495633462085e-14,2.0027191855765733e-09,0.0002258147543840363,1.684675031241407e-07,2.700074313399234e-13,1.696378582070426e-12,1.7735316056033772e-88,0.0005835807173017329,1.8025643425446343e-06,6.195299976526073e-06
2.42858363870802e-07,2.719008872444489e-13,1.7732839559241516e-11,0.0005185194553300297,0.009475334612487655,3.072957088799041e-06,1.8935989933532797e-08,6.124416589685469e-06,7.800841081080978e-16,6.852895836397139e-11,2.738673529631349e-87,1.354128448402603e-39,3.487633187915214e-66,7.729455442257595e-84,4.380643071403121e-19,3.1119455804655296e-21,1.0940306937667585e-25,2.5685216500108647e-47,4.5073736539783466e-42,6.110347415529142e-65,2.1894221117434872e-43,2.460798972971501e-09,3.48651184278578e-05,0.010532816759280578,0.0002771111105019431,55.55886474081401,0.0002587585619850144,2.9281053570701145e-13,2.9748601155558716e-20,2.2285688591237566e-42,4.466794360413309e-05,3.313097264483945e-09,2.7537121685816223e-14,2.256814919687952e-14,2.0062738978045183e-09,0.000225767101856778,1.6872014831735865e-07,2.7296643811012124e-13,1.6985635223914613e-12,2.2949737478781325e-88,0.0005848214163112225,1.8020152405427367e-06,6.1943018462500105e-06
2.4423155215841245e-07,2.799939220553169e-13,1.8150410841127896e-11,0.0005214566852775171,0.009472289707626088,3.1267943330070447e-06,1.939528940898574e-08,6.231577467979948e-06,8.240822012956229e-16,7.188243245138568e-11,3.715900930351297e-87,1.567012042389788e-39,4.395454996202625e-66,9.916301880055619e-84,4.851144190775675e-19,3.3362252056253915e-21,1.160792470405975e-25,2.999057603259596e-47,5.249801065986898e-42,7.262306463812387e-65,2.5501604862698696e-43,2.5092529844050795e-09,3.487203599917786e-05,0.010535859928921325,0.00027866278787320076,55.55885861322929,0.0002611380181104137,3.0992356601711884e-13,3.16063065280729e-20,2.5982505038940556e-42,4.478648931773622e-05,3.3312741579884214e-09,2.804070630710247e-14,2.2883923650885586e-14,2.0097710840457425e-09,0.00022572049701205066,1.689699163753111e-07,2.7593101527861297e-13,1.7007048675232219e-12,2.9644418642884874e-88,0.0005860461683262425,1.8014660994401863e-06,6.19330655864776e-06
2.456047404460229e-07,2.882781525291912e-13,1.857522563693453e-11,0.0005243921585652406,0.009469245339925833,3.1812413227226003e-06,1.9862278958723236e-08,6.339949275467429e-06,8.702295359755484e-16,7.537639605714884e-11,5.031985447152827e-87,1.8115679420984742e-39,5.531074190355102e-66,1.2700814817312122e-83,5.368639321042315e-19,3.574946029719287e-21,1.2311860501210377e-25,3.4980748997625362e-47,6.108268444795897e-42,8.621256439682368e-65,2.9672927151936793e-43,2.5583121333491627e-09,3.487901502491672e-05,0.010538902553443533,0.000280214125457206,55.55885248777644,0.0002635243612426565,3.2791536458592224e-13,3.3566032747784106e-20,3.026136521309895e-42,4.490393494996065e-05,3.3494424706637488e-09,2.854982754326054e-14,2.3202280903222e-14,2.013211195607363e-09,0.00022567492940648041,1.6921683869609307e-07,2.789009823360499e-13,1.7028032331176688e-12,3.8227237680719717e-88,0.0005872551453297311,1.8009169238379888e-06,6.1923140835759345e-06
2.4697792873363335e-07,2.967569335444157e-13,1.900736453169412e-11,0.000527325873689289,0.009466201504759809,3.236301123402362e-06,2.033702174734858e-08,6.449538067513575e-06,9.186143731090376e-16,7.901572624596173e-11,6.800610470128544e-87,2.0922358993966177e-39,6.949391339176256e-66,1.6240171802545102e-83,5.937466180989874e-19,3.828924800155237e-21,1.305382341170978e-25,4.0758469073096605e-47,7.099919848301893e-42,1.022251395709664e-64,3.4491510454555795e-43,2.6079791844136136e-09,3.488605490036182e-05,0.010541944637412447,0.00028176512508574993,55.558846364438764,0.00026591751294931823,3.468246461269515e-13,3.563259573755128e-20,3.520891053644574e-42,4.502029212491915e-05,3.367602119021463e-09,2.9064497684948293e-14,2.3523222006779323e-14,2.01659525002833e-09,0.0002256303886506171,1.6946094647452475e-07,2.8187616044123173e-13,1.7048591488423328e-12,4.921147976397434e-88,0.0005884485183628496,1.8003677177085406e-06,6.191324391084253e-06
2.490144705531988e-07,3.0969709417108135e-13,1.966191811102731e-11,0.0005316735539227097,0.009461688238376781,3.319093864459582e-06,2.105551145349079e-08,6.6143202540537e-06,9.946882764179413e-16,8.469153444372689e-11,1.0596618689052683e-86,2.5859199667717798e-39,9.723221306547155e-66,2.3317606906981488e-83,6.885766275181407e-19,4.2355304452379984e-21,1.4228043905462695e-25,5.103414864049428e-47,8.858444783339148e-42,1.3133288394073996e-64,4.303667755196934e-43,2.68276433214872e-09,3.489660632321065e-05,0.010546455291740786,0.00028406475613705363,55.55883728692626,0.0002694791074697801,3.7664405444486114e-13,3.8904931656795644e-20,4.399329726467869e-42,4.5190879100351975e-05,3.394518137714923e-09,2.9838035040806995e-14,2.4003961370371847e-14,2.0215113362075148e-09,0.0002255662000100631,1.6981786049273615e-07,2.86297790844376e-13,1.7078314088503192e-12,7.137013624270014e-88,0.0005901900123309369,1.7995531575886107e-06,6.189861662471819e-06
2.5105101237276425e-07,3.230838690250805e-13,2.0333024941809996e-11,0.000536017358455452,0.009457176118547475,3.403251170494854e-06,2.179139666919128e-08,6.781812160360979e-06,1.076194134325678e-15,9.071501667146963e-11,1.644123960756245e-86,3.189379579345399e-39,1.3559522665899969e-65,3.336074056326007e-83,7.974390022193474e-19,4.6805498458984255e-21,1.5495899121140868e-25,6.375782510044314e-47,1.1028615744312245e-41,1.6830701107064317e-64,5.3582438457756524e-43,2.758901449877162e-09,3.490728831195314e-05,0.010550964781540906,0.0002863636536887685,55.55882821397602,0.00027305525363956835,4.0870685163523306e-13,4.2440420212401145e-20,5.4849518617828014e-42,4.53591347807499e-05,3.4214146807016066e-09,3.06238414411414e-14,2.4490388134344998e-14,2.0263070844516516e-09,0.0002255042137627294,1.7016875214080493e-07,2.9072992306903725e-13,1.7107134791354928e-12,1.03138436332385e-87,0.0005918981094333418,1.7987385544819024e-06,6.188404892615288e-06
2.530875541923297e-07,3.369286748470034e-13,2.102095251261895e-11,0.0005403572819029245,0.009452665130814691,3.4887829622639873e-06,2.2544879860229746e-08,6.952033381992009e-06,1.1634563050257871e-15,9.710374161209897e-11,2.5396188176125804e-86,3.9255067756193016e-39,1.8846864985279491e-65,4.755797276090249e-83,9.222450765880568e-19,5.1671557862305506e-21,1.6863811133101615e-25,7.947808189510543e-47,1.370108368572437e-41,2.1515609367537002e-64,6.656936352560407e-43,2.8363993253071256e-09,3.4918098930992e-05,0.010555473121069765,0.00028866182350758456,55.558819145535075,0.0002766457012980553,4.4315720195457336e-13,4.625716273134934e-20,6.823740266518695e-42,4.5525096189967506e-05,3.4482914961554626e-09,3.142195327223867e-14,2.4982503776572594e-14,2.0309845825341428e-09,0.00022544439673944912,1.7051372049489695e-07,2.951719949611731e-13,1.7135071744051687e-12,1.4850498051645206e-87,0.0005935733550289044,1.797923922270094e-06,6.18695398636525e-06
2.5512409601189515e-07,3.5124312034868386e-13,2.172597014635843e-11,0.0005446933186932209,0.009448155260972011,3.575699128790125e-06,2.33161620032146e-08,7.12500345121046e-06,1.256814630068176e-15,1.0387597502682586e-10,3.905541542113182e-86,4.8216774323257817e-39,2.6110138499000295e-65,6.755524374909363e-83,1.0651452816776388e-18,5.698745588324394e-21,1.833856751046007e-25,9.885914083096213e-47,1.698530427539229e-41,2.7437412127382507e-64,8.252939513004968e-43,2.915266665468572e-09,3.492903626053966e-05,0.01055998032433413,0.00029095927127764784,55.55881008155109,0.00028025020266496257,4.801469507569803e-13,5.037429287245841e-20,8.471291909403136e-42,4.568879998254607e-05,3.4751483371738274e-09,3.223240547156847e-14,2.5480309002680206e-14,2.0355457871811696e-09,0.000225386716072587,1.708528635361861e-07,2.996234529371791e-13,1.716214294789247e-12,2.130508009899031e-87,0.0005952162892228513,1.7971092748148632e-06,6.185508849618664e-06
2.571606378314606e-07,3.660390069421162e-13,2.2448348983726802e-11,0.0005490254630706586,0.009443646495060154,3.664009527412949e-06,2.4105442560501205e-08,7.300741837071721e-06,1.356624914898198e-15,1.1105069667811223e-10,5.980523518974868e-86,5.910565374135528e-39,3.6056658002063844e-65,9.562679860281325e-83,1.2285558184250398e-18,6.278953576292163e-21,1.992733634689513e-25,1.2270408775116752e-46,2.1013177961184014e-41,3.490513509459996e-64,1.0210353765341715e-42,2.9955121014007253e-09,3.494009839709439e-05,0.010564486405094218,0.00029325600260156944,55.55880102197235,0.00028386851238481107,5.198359204824154e-13,5.481201926018255e-20,1.0494698677669836e-41,4.585028243943977e-05,3.5019849588550382e-09,3.305523155547669e-14,2.598380375640469e-14,2.039992722586889e-09,0.00022533113920147416,1.7118627814541532e-07,3.0408375197220835e-13,1.7188365976575338e-12,3.045606039122149e-87,0.0005968274467749446,1.7962946257424184e-06,6.1840693893277726e-06
2.598556174982458e-07,3.8637911807886295e-13,2.3431434631877503e-11,0.0005547522468378646,0.009437681665943786,3.783031700281044e-06,2.5177911352406963e-08,7.537587087996864e-06,1.4992595273856445e-15,1.2119748043129582e-10,1.0447077612610474e-85,7.715072488271256e-39,5.500748428321718e-65,1.5068370602313908e-82,1.4809912413420608e-18,7.12813882611177e-21,2.2217975396313355e-25,1.6279684347463429e-46,2.7761017606859064e-41,4.782658602454251e-64,1.3489609120711673e-42,3.1038348410529807e-09,3.495492569893542e-05,0.010570447652028143,0.00029629420213757426,55.5587890400106,0.00028867747744907804,5.7679361111563e-13,6.121382871138073e-20,1.388992744470159e-41,4.606062044381568e-05,3.5374666812574914e-09,3.416316300437974e-14,2.6658828913047406e-14,2.0457051314918516e-09,0.0002252607728286653,1.7161884660877448e-07,3.0999879636283137e-13,1.7221792788110875e-12,4.861046930746441e-87,0.0005989115629744325,1.7952166115480553e-06,6.182173104195487e-06
